id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1336489932,N Craig St near Bigelow Blvd from Gold Way,3rd Division,,Brick/Concrete,102.0,28.0,0.0,100.0,519.0,47.0,6.0,9.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/N_Craig_St_near_Bigelow_Blvd_from_Gold_Way.jpg,North Oakland,6.0,5,42003562000,3,5,4,2-23,40.45606306,-79.95430309999999
1849088230,N Evaline St from Brown Way to Rosetta St,2nd Division,1948-01-01,Concrete,130.0,110.0,1.0,6.0,898.0,98.0,7.0,3.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/N_Evaline_St_from_Brown_Way_to_Rosetta_St.jpg,Garfield,9.0,10,42003101700,2,10,5,3-4,40.46756052,-79.94042355
2018256531,N Evaline St from Kincaid St to Brown Way,2nd Division,1948-01-01,Concrete,108.0,58.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/N_Evaline_St_from_Kincaid_St_to_Brown_Way.jpg,Garfield,9.0,10,42003101700,2,10,5,3-4,40.46717768,-79.94051338
786655558,N Evaline St from Rosetta St to Shamrock Way,2nd Division,1948-01-01,Concrete,102.0,,1.0,6.0,769.0,98.0,7.0,4.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/N_Evaline_St_from_Rosetta_St_to_Shamrock_Way.jpg,Garfield,9.0,10,42003101700,2,10,5,3-4,40.46795722,-79.94048283
481040548,N Evaline St from Shamrock Way to Hillcrest St,2nd Division,1948-01-01,Concrete,105.0,,1.0,4.0,700.0,95.0,6.0,4.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/N_Evaline_St_from_Shamrock_Way_to_Hillcrest_St.jpg,Garfield,9.0,10,42003101700,2,10,5,3-4,40.4682883,-79.94040236
1254017796,N Pacific Ave from Jordan Way to Kincaid St,2nd Division,,Concrete,105.0,23.0,1.0,8.0,1118.0,240.0,10.0,4.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/N_Pacific_Ave_from_Jordan_Way_to_Kincaid_St.jpg,Garfield,9.0,10,42003101700,2,10,5,3-4,40.46664839,-79.93965476
164863237,N Pacific Ave from Kincaid St to Broad Way,2nd Division,,Concrete,107.0,27.0,1.0,7.0,1043.0,244.0,10.0,4.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/N_Pacific_Ave_from_Kincaid_St_to_Broad_Way.jpg,Garfield,9.0,10,42003101700,2,10,5,3-4,40.46700223,-79.93944882
351929567,N Winebiddle St from Brown Way to Rosetta St,2nd Division,1944-01-01,Concrete,127.0,35.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/N_Winebiddle_St_from_Brown_Way_to_Rosetta_St.jpg,Garfield,9.0,10,42003101700,2,10,5,3-4,40.46781392,-79.94228571
1942989788,N Winebiddle St from Kincaid St to Brown Way,2nd Division,1944-01-01,Concrete,117.0,31.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/N_Winebiddle_St_from_Kincaid_St_to_Brown_Way.jpg,Garfield,9.0,10,42003101700,2,10,5,3-4,40.46741949,-79.94238274
537195788,N Winebiddle St from Rosetta St to Shamrock Way,2nd Division,1944-01-01,Concrete,102.0,,1.0,7.0,753.0,57.0,7.0,6.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/N_Winebiddle_St_from_Rosetta_St_to_Shamrock_Way.jpg,Garfield,9.0,10,42003101700,2,10,5,3-4,40.46819844,-79.94219616
339421971,N Winebiddle St from Shamrock Way to Hillcrest St,2nd Division,1944-01-01,Concrete,104.0,,1.0,7.0,652.0,40.0,5.0,7.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/N_Winebiddle_St_from_Shamrock_Way_to_Hillcrest_St.jpg,Garfield,9.0,10,42003101700,2,10,5,3-4,40.46853411,-79.94211702
1966003970,Nanatasket St at Neeb St,3rd Division,,Concrete,11.0,7.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Nanatasket_St_at_Neeb_St.jpg,Greenfield,5.0,15,42003151600,3,15,4,2-12,40.4277731,-79.94079432
1368935417,Nansen St from Flowers Ave to Hazelwood Ave,3rd Division,1947-01-01,Concrete,643.0,152.0,1.0,1.0,368.0,27.0,2.0,1.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Nansen_St_from_Flowers_Ave_to_Hazelwood_Ave.jpg,Hazelwood,5.0,15,42003562300,3,15,4,2-13,40.41289175,-79.93866034
1893056902,Nantasket St to Neeb St,3rd Division,,Wood,39.0,17.0,0.0,100.0,656.0,148.0,10.0,9.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Nantasket_St_to_Neeb_St.jpg,Greenfield,5.0,15,42003151600,3,15,4,2-12,40.42764929,-79.94075541
499070611,Napoleon St from Goldstrom Ave to Bayonne Ave,5th Division,1974-01-01,Concrete,111.0,113.0,0.0,100.0,417.0,1.0,1.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Napoleon_St_from_Goldstrom_Ave_to_Bayonne_Ave.jpg,Beechview,4.0,19,42003191600,5,19,6,4-28,40.41326353,-80.02936526
1424203708,Neeld Ave from Candance St to Broadway Ave,5th Division,1951-01-01,Asphalt/Concrete,120.0,8.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Neeld_Ave_from_Candance_St_to_Broadway_Ave.jpg,Beechview,4.0,19,42003192000,5,19,6,4-28,40.40267381,-80.03152579
1722700424,Neeld Ave from Wenzell Ave to Candace St,5th Division,1951-01-01,Concrete,276.0,81.0,0.0,100.0,911.0,418.0,10.0,3.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Neeld_Ave_from_Wenzell_Ave_to_Candace_St.jpg,Beechview,4.0,19,42003192000,5,19,6,4-28,40.40263839,-80.03239044
2090470852,Newett St from Brownsville Rd to Dellrose St,4th Division,,Concrete,123.0,24.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Newett_St_from_Brownsville_Rd_to_Dellrose_St.jpg,Carrick,4.0,29,42003290100,3,29,3,4-12,40.39719272,-79.98831171
88065039,Nimick Pl from Karl St to Singer Pl,2nd Division,1949-01-01,Concrete,58.0,29.0,0.0,100.0,643.0,45.0,3.0,2.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Nimick_Pl_from_Karl_St_to_Singer_Pl.jpg,East Hills,9.0,13,42003130600,2,13,5,3-17,40.4501136,-79.8830598
1502648274,Nimick Pl from Sickles St to Karl St,2nd Division,1949-01-01,Concrete,297.0,,0.0,100.0,713.0,45.0,4.0,2.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Nimick_Pl_from_Sickles_St_to_Karl_St.jpg,East Hills,9.0,13,42003130600,2,13,5,3-17,40.45029594,-79.88247238
651507301,Noah St from Phelan Way to Tasso St,3rd Division,1945-01-01,Concrete,297.0,20.0,0.0,100.0,327.0,0.0,2.0,3.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Noah_St_from_Phelan_Way_to_Tasso_St.jpg,Hazelwood,5.0,15,42003562900,3,15,4,2-12,40.41957846,-79.94571964
1677765185,Noblestown Rd at Anderson Dr from Baldwick Rd,5th Division,,Wood,210.0,11.0,0.0,100.0,304.0,27.0,5.0,9.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Noblestown_Rd_at_Anderson_Dr_from_Baldwick_Rd.jpg,Oakwood,2.0,28,42003562800,5,28,6,1-19,40.426654299999996,-80.06143949
1008647935,Noblestown Rd from McCartney St,5th Division,,Concrete,120.0,115.0,0.0,100.0,173.0,6.0,1.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Noblestown_Rd_from_McCartney_St.jpg,Westwood,2.0,20,42003563100,5,20,6,1-17,40.43648927,-80.03939097
780804318,Nordica St from Steele Court to Ampere St,3rd Division,1949-01-01,Concrete,134.0,31.0,0.0,100.0,572.0,45.0,6.0,8.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Nordica_St_from_Steele_Court_to_Ampere_St.jpg,Hazelwood,5.0,15,42003562300,3,15,4,2-13,40.40958808,-79.93905087
1710606756,North Homewood Ave from Upland St to Saxon Way,2nd Division,1948-01-01,Concrete,116.0,43.0,1.0,6.0,982.0,37.0,5.0,2.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/North_Homewood_Ave_from_Upland_St_to_Saxon_Way.jpg,Homewood North,9.0,13,42003130100,2,13,5,3-18,40.46227831,-79.89444605
1780540044,North Lang Ave from Chaucer St to Apple St,2nd Division,1940-01-01,Concrete,159.0,75.0,2.0,9.0,838.0,86.0,9.0,7.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/North_Lang_Ave_from_Chaucer_St_to_Apple_St.jpg,Homewood North,9.0,13,42003130100,2,13,5,3-18,40.46357115,-79.89629762
957261469,Norwood Ave from Kennedy  to Marshall Ave,1st Division,,Concrete,131.0,38.0,0.0,100.0,1045.0,88.0,9.0,6.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Norwood_Ave_from_Kennedy__to_Marshall_Ave.jpg,Perry South,1.0,26,42003261500,1,26,1,1-23,40.47462093,-80.01359931
1643386057,Norwood Ave from Kennedy Ave to Searles Way,1st Division,1953-01-01,Concrete,101.0,10.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Norwood_Ave_from_Kennedy_Ave_to_Searles_Way.jpg,Perry South,1.0,26,42003261500,1,26,1,1-23,40.47393028,-80.01356794
354493135,O'Hern St from Buena Vista St to Perrysville Ave,1st Division,1948-01-01,Concrete,450.0,140.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/O'Hern_St_from_Buena_Vista_St_to_Perrysville_Ave.jpg,Central Northside,6.0,25,42003261400,1,25,1,1-10,40.45995948,-80.01415363
552196971,O'Hern St from Columbia Place to Buena Vista St,1st Division,1936-01-01,Concrete,81.0,62.0,1.0,10.0,815.0,320.0,10.0,9.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/O'Hern_St_from_Columbia_Place_to_Buena_Vista_St.jpg,Perry South,6.0,25,42003250300,1,25,1,1-21,40.45945567,-80.01563858
1421467518,Oakhill St from Oxfield St,1st Division,,Concrete/Wood,138.0,65.0,0.0,100.0,351.0,17.0,5.0,10.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Oakhill_St_from_Oxfield_St.jpg,Marshall-Shadeland,1.0,27,42003271500,1,27,1,1-14,40.47222521,-80.03419647
613979379,Oakleaf Dr from Leaside Dr,3rd Division,1948-01-01,Concrete,172.0,46.0,0.0,100.0,319.0,77.0,5.0,6.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Oakleaf_Dr_from_Leaside_Dr.jpg,Lincoln Place,5.0,31,42003310200,3,31,4,4-20,40.37212052,-79.91442576
1491233840,Oakley Way from Joesphine St to McCord St,4th Division,1928-01-01,Concrete,130.0,,0.0,100.0,1118.0,104.0,8.0,3.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_Joesphine_St_to_McCord_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-24,40.42351855,-79.96869806
1224088689,Oakley Way from McCord St to Shelly St,4th Division,1928-01-01,Concrete,115.0,,0.0,100.0,1048.0,69.0,6.0,2.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_McCord_St_to_Shelly_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-24,40.42313815,-79.96882854
2013924156,Oakley Way from Mission St to Stromberg St,4th Division,1931-01-01,Concrete,165.0,,0.0,100.0,922.0,45.0,5.0,1.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_Mission_St_to_Stromberg_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.42201998,-79.96941153
1733707886,Oakley Way from Shelly St to Stella St,4th Division,1928-01-01,Concrete,87.0,20.0,0.0,100.0,994.0,69.0,5.0,1.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_Shelly_St_to_Stella_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-24,40.42283854,-79.96896423
1275191243,Oakley Way from Stella St to Mission St,4th Division,1928-01-01,Concrete,154.0,,0.0,100.0,987.0,63.0,6.0,3.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_Stella_St_to_Mission_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-24,40.42246786,-79.96917062
513682215,Oakley Way from Stromberg St to Sumner St,4th Division,1931-01-01,Concrete,140.0,22.0,0.0,100.0,862.0,45.0,4.0,1.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Oakley_Way_from_Stromberg_St_to_Sumner_St.jpg,South Side Slopes,3.0,16,42003160800,3,16,3,4-22,40.42153298,-79.9696422
1075127659,Oakwood St from Glendon St to Oakwood St,5th Division,1948-01-01,Concrete,89.0,28.0,0.0,100.0,192.0,0.0,1.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Oakwood_St_from_Glendon_St_to_Oakwood_St.jpg,Oakwood,2.0,28,42003562800,5,28,6,1-19,40.42630728,-80.06524023
672017920,Oakwood St from Oakwood St to Balver Ave,5th Division,1964-01-01,Concrete,165.0,18.0,0.0,100.0,534.0,0.0,3.0,6.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Oakwood_St_from_Oakwood_St_to_Balver_Ave.jpg,Oakwood,2.0,28,42003562800,5,28,6,1-19,40.42940664,-80.06692256
774290560,Oberlin St from Lemington Ave to Somerset St,2nd Division,1961-01-01,Concrete,186.0,50.0,0.0,100.0,498.0,19.0,5.0,9.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Oberlin_St_from_Lemington_Ave_to_Somerset_St.jpg,Lincoln-Lemington-Belmar,9.0,12,42003561900,2,12,5,3-18,40.46745146,-79.89025203
1725310508,Ogden St from Pringle St,5th Division,,Concrete,94.0,23.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Ogden_St_from_Pringle_St.jpg,East Carnegie,2.0,28,42003562800,5,28,6,1-19,40.41713282,-80.07224135
102184415,Oldham St from Lelia St,5th Division,,Wood,86.0,25.0,0.0,100.0,614.0,16.0,6.0,9.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Oldham_St_from_Lelia_St.jpg,Mount Washington,2.0,19,42003191500,5,19,3,4-27,40.42177358,-80.00786147
151117407,Oporto St from Gregory St to Roscoe St,4th Division,1950-01-01,Concrete,143.0,35.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Oporto_St_from_Gregory_St_to_Roscoe_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-3,40.42354732,-79.97901807
1025433108,Oporto St from Roscoe St to Baldauf St,4th Division,1950-01-01,Concrete,112.0,124.0,0.0,100.0,670.0,114.0,6.0,3.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Oporto_St_from_Roscoe_St_to_Baldauf_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-3,40.42312894,-79.97920841
224604785,Orbin St,3rd Division,,Concrete,196.0,20.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Orbin_St.jpg,Middle Hill,6.0,5,42003050100,3,5,2,2-5,40.45150817,-79.96596753
767895951,Ordinance Ave from Louisiana Ave to Connecticut Ave,5th Division,1950-01-01,Concrete,198.0,109.0,0.0,100.0,678.0,209.0,3.0,1.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Ordinance_Ave_from_Louisiana_Ave_to_Connecticut_Ave.jpg,Beechview,2.0,20,42003192000,5,20,6,4-28,40.40125254,-80.03493266
2107608932,Orion Way from Monroe St to Webster Ave,3rd Division,1944-01-01,Concrete,280.0,126.0,1.0,9.0,786.0,63.0,9.0,9.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Orion_Way_from_Monroe_St_to_Webster_Ave.jpg,Upper Hill,6.0,5,42003050600,3,5,2,2-22,40.45534822,-79.96219071
1701503380,Osgood St from Marsonia St to Lafayette Ave,1st Division,,Concrete,609.0,27.0,0.0,100.0,844.0,47.0,5.0,2.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Osgood_St_from_Marsonia_St_to_Lafayette_Ave.jpg,Fineview,1.0,25,42003250900,1,25,1,1-10,40.46477294,-80.00675211
27818959,Ottawa St from Penelope St to Southern Ave,5th Division,1951-01-01,Concrete,126.0,59.0,0.0,100.0,858.0,63.0,10.0,10.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Ottawa_St_from_Penelope_St_to_Southern_Ave.jpg,Mount Washington,2.0,19,42003191400,5,19,3,4-27,40.42388947,-80.01134106
1792328973,Overbrook Blvd and Saw Mill Run to Dartmore St,4th Division,,Concrete,24.0,12.0,0.0,100.0,802.0,92.0,10.0,10.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Overbrook_Blvd_and_Saw_Mill_Run_to_Dartmore_St.jpg,Overbrook,4.0,32,42003320400,5,32,3,4-25,40.38554649,-79.99469664
624456686,Overlook St from Rolla St to Geranium St,1st Division,1945-01-01,Concrete,107.0,72.0,1.0,2.0,313.0,146.0,5.0,5.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Overlook_St_from_Rolla_St_to_Geranium_St.jpg,Perry South,6.0,25,42003261400,1,25,1,1-10,40.46100801,-80.01531235
2059830864,Owl Way from Windom St to Hartford St,4th Division,1946-01-01,Concrete,444.0,130.0,0.0,100.0,362.0,6.0,1.0,2.0,4.0,https://tools.wprdc.org/images/pittsburgh/steps/Owl_Way_from_Windom_St_to_Hartford_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-5,40.42550015,-79.98934523
1420632749,Parody Way from Methyl St to Beechview Ave,5th Division,1950-01-01,Concrete,211.0,,0.0,100.0,13.0,0.0,1.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Parody_Way_from_Methyl_St_to_Beechview_Ave.jpg,Beechview,4.0,19,42003191600,5,19,6,4-28,40.41157357,-80.02527325
342305548,Parody Way from Rutherford Ave to Methyl St,5th Division,1950-01-01,Concrete,210.0,,0.0,100.0,19.0,0.0,1.0,1.0,1.0,https://tools.wprdc.org/images/pittsburgh/steps/Parody_Way_from_Rutherford_Ave_to_Methyl_St.jpg,Beechview,4.0,19,42003191600,5,19,6,4-28,40.41154785,-80.02615446
1165717995,Pawnee St from Oneida St to Cohassett St,DOMI - Signs and Markings,,Concrete,202.0,52.0,1.0,8.0,994.0,27.0,6.0,5.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Pawnee_St_from_Oneida_St_to_Cohassett_St.jpg,Duquesne Heights,2.0,19,42003191100,5,19,3,4-1,40.43641595,-80.01938148
210813539,Penelope St,5th Division,,Concrete,120.0,27.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Penelope_St.jpg,Mount Washington,2.0,19,42003191400,5,19,3,4-27,40.42285566,-80.0132488
1182277579,Peola Rd from W Liberty Ave to Texdale St,5th Division,1951-01-01,Concrete,194.0,116.0,0.0,100.0,371.0,41.0,2.0,2.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Peola_Rd_from_W_Liberty_Ave_to_Texdale_St.jpg,Beechview,4.0,19,42003192000,5,19,6,4-28,40.40326554,-80.02110784
2089804099,Perrysville Ave at Milroy St to Oak Park Rd,1st Division,,Concrete,108.0,39.0,0.0,100.0,797.0,157.0,10.0,9.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Perrysville_Ave_at_Milroy_St_to_Oak_Park_Rd.jpg,Perry North,1.0,26,42003260700,1,26,1,1-23,40.47621295,-80.01265037
278456178,Phelan Way to Paulowna St,3rd Division,1951-01-01,Concrete,116.0,,1.0,8.0,821.0,61.0,7.0,6.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Phelan_Way_to_Paulowna_St.jpg,Polish Hill,7.0,6,42003060500,6,6,2,2-6,40.45601321,-79.96745197
1527217252,Piermont St from Hallock St to Meridan St,DOMI - Signs and Markings,,Concrete,478.0,47.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Piermont_St_from_Hallock_St_to_Meridan_St.jpg,Mount Washington,2.0,19,42003190300,5,19,3,4-1,40.434925299999996,-80.0185715
1148405526,Piermont St from La Belle St to Sewer Way,5th Division,,Asphalt/Concrete,97.0,0.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Piermont_St_from_La_Belle_St_to_Sewer_Way.jpg,Mount Washington,2.0,19,42003190300,5,19,3,4-1,40.43454601,-80.01625894
1169599847,Piermont St from Red Oak Way to La Belle St,5th Division,,Brick/Asphalt,126.0,2.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Piermont_St_from_Red_Oak_Way_to_La_Belle_St.jpg,Mount Washington,2.0,19,42003190300,5,19,3,4-1,40.43446563,-80.01573944
1075444000,Pius St to Gregory St,4th Division,,Concrete,100.0,18.0,1.0,8.0,1049.0,118.0,9.0,5.0,10.0,https://tools.wprdc.org/images/pittsburgh/steps/Pius_St_to_Gregory_St.jpg,South Side Slopes,3.0,17,42003170600,3,17,3,4-3,40.42432303,-79.98176225
1341647032,Planet St from Elliott St to Attica St,5th Division,1947-01-01,Concrete,199.0,133.0,0.0,100.0,353.0,138.0,5.0,5.0,9.0,https://tools.wprdc.org/images/pittsburgh/steps/Planet_St_from_Elliott_St_to_Attica_St.jpg,Elliott,2.0,20,42003562600,5,20,6,1-17,40.44229964,-80.03580138
2025241732,Pliney Way from Mountain Ave to Pliney Way,4th Division,1950-01-01,Wood,120.0,26.0,0.0,100.0,419.0,39.0,2.0,3.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Pliney_Way_from_Mountain_Ave_to_Pliney_Way.jpg,St. Clair,3.0,16,42003561700,3,16,3,4-8,40.41107657,-79.97706067
1078438146,Portman Ave From Ruston Way North,1st Division,,Wood,108.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Portman_Ave_From_Ruston_Way_North.jpg,Perry North,1.0,26,42003260200,1,26,1,1-15,40.49027271,-80.02204484
735859902,Portman Ave from Ruston Way South,1st Division,,Wood,112.0,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Portman_Ave_from_Ruston_Way_South.jpg,Perry North,1.0,26,42003260200,1,26,1,1-15,40.48985789,-80.02220749
1721729640,Potomac Ave from Banksville Rd to Dodds Ave,DOMI - Signs and Markings,1964-01-01,Concrete,68.0,27.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Potomac_Ave_from_Banksville_Rd_to_Dodds_Ave.jpg,Banksville,2.0,20,42003202300,5,20,6,4-9,40.40318134,-80.04067643
1806262320,Potomac Ave from Dodds Ave to Strachan Ave,5th Division,1964-01-01,Concrete,492.0,71.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Potomac_Ave_from_Dodds_Ave_to_Strachan_Ave.jpg,Banksville,2.0,20,42003202300,5,20,6,4-9,40.40233172,-80.04031825
1891309523,Potomac Ave from Strachan Ave,5th Division,1964-01-01,Concrete,22.0,8.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Potomac_Ave_from_Strachan_Ave.jpg,Banksville,2.0,20,42003202300,5,20,6,4-9,40.40156066,-80.04000309999999
1432868772,Pringle St West,5th Division,,Concrete,75.0,29.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Pringle_St_West.jpg,East Carnegie,2.0,28,42003562800,5,28,6,1-19,40.4161871,-80.07200833
539266792,Pritchard St from Chartiers Ave to Kelvin St,5th Division,1948-01-01,Concrete,159.0,41.0,1.0,7.0,990.0,69.0,6.0,3.0,8.0,https://tools.wprdc.org/images/pittsburgh/steps/Pritchard_St_from_Chartiers_Ave_to_Kelvin_St.jpg,Sheraden,2.0,20,42003202200,5,20,6,1-16,40.45350911,-80.06401063
2068149076,Purse Way from Harpster St to Hatteras St,1st Division,1949-01-01,Concrete,109.0,48.0,2.0,3.0,667.0,103.0,5.0,2.0,6.0,https://tools.wprdc.org/images/pittsburgh/steps/Purse_Way_from_Harpster_St_to_Hatteras_St.jpg,Troy Hill,1.0,24,42003240600,1,24,1,1-2,40.46365603,-79.98435341
269887394,Quarry St,4th Division,,Concrete,303.0,,0.0,100.0,464.0,126.0,4.0,1.0,3.0,https://tools.wprdc.org/images/pittsburgh/steps/Quarry_St.jpg,South Side Slopes,3.0,17,42003160800,3,17,3,4-22,40.42130143,-79.97897236
1846578843,Queensboro St from Woodbourne Ave to Bay Ridge Ave West,4th Division,,Concrete,279.0,20.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Queensboro_St_from_Woodbourne_Ave_to_Bay_Ridge_Ave_West.jpg,Brookline,4.0,19,42003191800,5,19,6,4-26,40.39007120000001,-80.01896901
367604337,Radcliffe St from Maple St to Stadium St East,5th Division,,Concrete,88.0,8.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Radcliffe_St_from_Maple_St_to_Stadium_St_East.jpg,Esplen,2.0,20,42003562500,5,20,6,1-27,40.46126372,-80.05449203
670975188,Radcliffe St from Maple St to Stadium St West,5th Division,,Concrete,88.0,8.0,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Radcliffe_St_from_Maple_St_to_Stadium_St_West.jpg,Esplen,2.0,20,42003562500,5,20,6,1-27,40.46122584,-80.05460101
482320909,Radcliffe St from Stadium St to Strickler St,5th Division,,Wood,185.0,64.0,0.0,100.0,479.0,15.0,3.0,5.0,2.0,https://tools.wprdc.org/images/pittsburgh/steps/Radcliffe_St_from_Stadium_St_to_Strickler_St.jpg,Sheraden,2.0,20,42003562500,5,20,6,1-16,40.46063136,-80.05407431
1252364855,Rankin Ave from Fleming Ave to Kalorama Way,1st Division,1929-01-01,Concrete,128.0,71.0,2.0,7.0,857.0,87.0,7.0,4.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Rankin_Ave_from_Fleming_Ave_to_Kalorama_Way.jpg,Brighton Heights,1.0,27,42003270300,1,27,1,1-14,40.47651171,-80.03839997
554651833,Ravilla Ave from Almont St to Valera St,4th Division,1948-01-01,Concrete,177.0,55.0,1.0,7.0,917.0,147.0,8.0,4.0,5.0,https://tools.wprdc.org/images/pittsburgh/steps/Ravilla_Ave_from_Almont_St_to_Valera_St.jpg,Carrick,4.0,29,42003290400,3,29,3,4-23,40.38792432,-79.98763332
1605064007,Ray Ave from Fair Ave to Woodward Ave,DOMI - Signs and Markings,1954-01-01,Concrete,638.0,378.0,0.0,100.0,809.0,86.0,8.0,7.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Ray_Ave_from_Fair_Ave_to_Woodward_Ave.jpg,Brookline,4.0,19,42003191700,5,19,6,4-26,40.40232351,-80.020772
1353875234,Ray Ave from Plainview to Pioneer Ave,4th Division,1954-01-01,Concrete,192.0,,0.0,100.0,954.0,107.0,9.0,6.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Ray_Ave_from_Plainview_to_Pioneer_Ave.jpg,Brookline,4.0,19,42003191700,5,19,6,4-26,40.40129367,-80.01960658
1826119750,Ray Ave from Woodward Ave to Plainview Ave,4th Division,1954-01-01,Concrete,218.0,,0.0,100.0,846.0,73.0,9.0,9.0,7.0,https://tools.wprdc.org/images/pittsburgh/steps/Ray_Ave_from_Woodward_Ave_to_Plainview_Ave.jpg,Brookline,4.0,19,42003191700,5,19,6,4-26,40.40175322,-80.02011906
